index,Year,Month,State,Species,Location,normalized_food,Illnesses,Hospitalizations,Fatalities,Are_there_Hospitalizations,Are_there_Fatalities,Log_Illnesses,Most_common_Location,Most_common_Species
165,2009,June,IL,campylobacter jejuni,caterer (food prepared off-site from where served),roast beef,43.0,0.0,0.0,0,0,3.7612001156935624,caterer (food prepared off-site from where served),campylobacter jejuni
166,2009,June,IL,campylobacter jejuni,caterer (food prepared off-site from where served),roast beef,35.0,0.0,0.0,0,0,3.5553480614894135,caterer (food prepared off-site from where served),campylobacter jejuni
167,2009,June,NY,campylobacter jejuni,other,salad,9.0,0.0,0.0,0,0,2.1972245773362196,other,campylobacter jejuni
168,2009,May,CO,norovirus,restaurant - sit-down dining,salad,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - sit-down dining,norovirus
169,2009,February,WA,norovirus,other,salad,13.0,3.0,0.0,1,0,2.5649493574615367,other,norovirus
170,2009,March,OH,norovirus genogroup ii,other,pasta salad tuna mayonnaise salad bar,19.0,0.0,0.0,0,0,2.9444389791664403,other,norovirus genogroup ii
171,2009,February,OH,norovirus genogroup ii,other,pasta salad tuna mayonnaise salad bar,5.0,0.0,0.0,0,0,1.6094379124341003,other,norovirus genogroup ii
172,2009,June,CT,bacillus cereus,caterer (food prepared off-site from where served),macaroni cheese,100.0,0.0,0.0,0,0,4.605170185988092,caterer (food prepared off-site from where served),bacillus cereus
173,2009,June,CT,norovirus,other,orange juice pasteurized,10.0,0.0,0.0,0,0,2.302585092994046,other,norovirus
174,2009,June,CT,scombroid toxin,private home/residence,tuna steak,2.0,0.0,0.0,0,0,0.6931471805599453,private home/residence,scombroid toxin
175,2009,June,MA,campylobacter jejuni,caterer (food prepared off-site from where served); private home/residence,roast beef,70.0,2.0,0.0,1,0,4.248495242049359,bulk_Location,campylobacter jejuni
176,2009,June,MN,clostridium perfringens,caterer (food prepared off-site from where served); private home/residence,roast beef,18.0,0.0,0.0,0,0,2.8903717578961645,bulk_Location,clostridium perfringens
177,2009,June,MN,"escherichia coli, shiga toxin-producing",restaurant - sit-down dining,steak,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - sit-down dining,"escherichia coli, shiga toxin-producing"
178,2009,February,GA,norovirus genogroup ii,banquet facility (food prepared and served on-site),malai kofta,8.0,0.0,0.0,0,0,2.0794415416798357,banquet facility (food prepared and served on-site),norovirus genogroup ii
179,2009,May,NY,salmonella enterica,restaurant - sit-down dining,malai kofta,19.0,2.0,0.0,1,0,2.9444389791664403,restaurant - sit-down dining,salmonella enterica
180,2009,June,MO,salmonella enterica,restaurant - sit-down dining,cake brownie,11.0,0.0,0.0,0,0,2.3978952727983707,restaurant - sit-down dining,salmonella enterica
181,2009,May,MO,salmonella enterica,private home/residence,cake brownie,5.0,1.0,0.0,1,0,1.6094379124341003,private home/residence,salmonella enterica
182,2009,May,CA,norovirus,restaurant - other or unknown type,cake brownie,10.0,0.0,0.0,0,0,2.302585092994046,restaurant - other or unknown type,norovirus
183,2009,April,CA,other - chemical/toxin,"fair, festival, other temp or mobile services",cake brownie,6.0,0.0,0.0,0,0,1.791759469228055,bulk_Location,bulk_Species
184,2009,January,OH,salmonella enterica,restaurant - sit-down dining,ground beef hamburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - sit-down dining,salmonella enterica
185,2009,June,NM,salmonella enterica,restaurant - sit-down dining,ground beef hamburger,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - sit-down dining,salmonella enterica
186,2009,February,OH,"escherichia coli, shiga toxin-producing",restaurant - sit-down dining,ground beef hamburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - sit-down dining,"escherichia coli, shiga toxin-producing"
187,2009,January,OH,"escherichia coli, shiga toxin-producing",restaurant - other or unknown type,ground beef hamburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,"escherichia coli, shiga toxin-producing"
188,2009,June,OH,"escherichia coli, shiga toxin-producing",unknown,ground beef hamburger,15.0,0.0,0.0,0,0,2.70805020110221,unknown,"escherichia coli, shiga toxin-producing"
189,2009,June,MN,"escherichia coli, shiga toxin-producing",caterer (food prepared off-site from where served); grocery store,ground beef hamburger,16.0,3.0,0.0,1,0,2.772588722239781,bulk_Location,"escherichia coli, shiga toxin-producing"
190,2009,January,OH,"escherichia coli, shiga toxin-producing",restaurant - sit-down dining,ground beef hamburger,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - sit-down dining,"escherichia coli, shiga toxin-producing"
191,2009,June,OH,"escherichia coli, shiga toxin-producing",private home/residence,ground beef hamburger,2.0,2.0,0.0,1,0,0.6931471805599453,private home/residence,"escherichia coli, shiga toxin-producing"
192,2009,March,OH,"escherichia coli, shiga toxin-producing",restaurant - sit-down dining,cheesy bread stick pizza meat pizza meat,4.0,2.0,0.0,1,0,1.3862943611198906,restaurant - sit-down dining,"escherichia coli, shiga toxin-producing"
193,2009,May,FL,"escherichia coli, shiga toxin-producing","restaurant - ""fast-food""(drive up service or pay at counter)",chicken salad,30.0,0.0,0.0,0,0,3.4011973816621555,"restaurant - ""fast-food""(drive up service or pay at counter)","escherichia coli, shiga toxin-producing"
194,2009,January,FL,norovirus genogroup ii,"restaurant - ""fast-food""(drive up service or pay at counter)",chicken salad,24.0,0.0,0.0,0,0,3.1780538303479458,"restaurant - ""fast-food""(drive up service or pay at counter)",norovirus genogroup ii
195,2009,May,OK,staphylococcus aureus,"restaurant - ""fast-food""(drive up service or pay at counter)",chicken salad,39.0,0.0,0.0,0,0,3.6635616461296463,"restaurant - ""fast-food""(drive up service or pay at counter)",staphylococcus aureus
196,2009,June,TN,norovirus genogroup ii,"restaurant - ""fast-food""(drive up service or pay at counter)",sandwich roast beef,6.0,0.0,0.0,0,0,1.791759469228055,"restaurant - ""fast-food""(drive up service or pay at counter)",norovirus genogroup ii
197,2009,January,OH,norovirus genogroup ii,caterer (food prepared off-site from where served),sandwich deli,22.0,0.0,0.0,0,0,3.091042453358316,caterer (food prepared off-site from where served),norovirus genogroup ii
198,2009,May,CA,norovirus,restaurant - sit-down dining,fish baracuda,14.0,0.0,0.0,0,0,2.6390573296152584,restaurant - sit-down dining,norovirus
199,2009,May,CA,bacillus cereus,restaurant - sit-down dining,fish baracuda,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - sit-down dining,bacillus cereus
200,2009,May,CA,ciguatoxin,restaurant - other or unknown type,fish baracuda,21.0,0.0,0.0,0,0,3.044522437723423,restaurant - other or unknown type,bulk_Species
201,2009,January,FL,ciguatoxin,private home/residence,fish baracuda,3.0,0.0,0.0,0,0,1.0986122886681098,private home/residence,bulk_Species
202,2009,January,FL,norovirus genogroup ii,restaurant - sit-down dining,squidcalamari,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - sit-down dining,norovirus genogroup ii
203,2009,July,MO,ciguatoxin,other,onion,25.0,0.0,0.0,0,0,3.2188758248682006,other,bulk_Species
204,2009,March,OH,ciguatoxin,restaurant - sit-down dining,fish grouper,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - sit-down dining,bulk_Species
205,2009,June,FL,ciguatoxin,restaurant - sit-down dining,fish grouper,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - sit-down dining,bulk_Species
206,2009,June,FL,ciguatoxin,private home/residence,fish baracuda,4.0,0.0,0.0,0,0,1.3862943611198906,private home/residence,bulk_Species
207,2009,June,FL,ciguatoxin,private home/residence,fish baracuda,2.0,0.0,0.0,0,0,0.6931471805599453,private home/residence,bulk_Species
208,2009,April,MI,campylobacter jejuni,caterer (food prepared off-site from where served),chicken macaroni cheese turkey dish,13.0,0.0,0.0,0,0,2.5649493574615367,caterer (food prepared off-site from where served),campylobacter jejuni
210,2009,April,MI,campylobacter jejuni,restaurant - other or unknown type,pudding,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,campylobacter jejuni
211,2009,March,MI,campylobacter jejuni,restaurant - other or unknown type,pudding,7.0,0.0,0.0,0,0,1.9459101490553132,restaurant - other or unknown type,campylobacter jejuni
212,2009,May,CA,campylobacter jejuni,restaurant - sit-down dining,pudding,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - sit-down dining,campylobacter jejuni
214,2009,March,UT,campylobacter jejuni,private home/residence,queso fresco unpasteurized,10.0,0.0,0.0,0,0,2.302585092994046,private home/residence,campylobacter jejuni
215,2009,February,CO,norovirus,restaurant - sit-down dining,chile relleno flauta chicken lettuce,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - sit-down dining,norovirus
216,2009,July,MN,norovirus,other,deli meat sliced turkey,6.0,0.0,0.0,0,0,1.791759469228055,other,norovirus
217,2009,July,MN,norovirus,restaurant - sit-down dining,salad,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - sit-down dining,norovirus
218,2009,June,IL,hepatitis a,"restaurant - ""fast-food""(drive up service or pay at counter)",ground beef,34.0,14.0,0.0,1,0,3.5263605246161616,"restaurant - ""fast-food""(drive up service or pay at counter)",bulk_Species
219,2009,February,CO,clostridium perfringens,restaurant - sit-down dining,ground beef,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - sit-down dining,clostridium perfringens
220,2009,May,CO,clostridium perfringens,restaurant - sit-down dining,ground beef,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - sit-down dining,clostridium perfringens
221,2009,March,NC,salmonella enterica,long-term care/nursing home/assisted living facility,vegetable dip,10.0,0.0,0.0,0,0,2.302585092994046,bulk_Location,salmonella enterica
222,2009,May,CA,salmonella enterica,caterer (food prepared off-site from where served),vegetable dip,7.0,0.0,0.0,0,0,1.9459101490553132,caterer (food prepared off-site from where served),salmonella enterica
223,2009,January,CO,norovirus,"restaurant - ""fast-food""(drive up service or pay at counter)",pizza vegetable,10.0,1.0,0.0,1,0,2.302585092994046,"restaurant - ""fast-food""(drive up service or pay at counter)",norovirus
224,2009,January,CO,norovirus,"restaurant - ""fast-food""(drive up service or pay at counter)",sandwich roast beef,2.0,0.0,0.0,0,0,0.6931471805599453,"restaurant - ""fast-food""(drive up service or pay at counter)",norovirus
225,2009,January,CO,norovirus,caterer (food prepared off-site from where served),sandwich turkey,9.0,0.0,0.0,0,0,2.1972245773362196,caterer (food prepared off-site from where served),norovirus
226,2009,July,MA,salmonella enterica,prison/jail,stewchilichowder,7.0,1.0,0.0,1,0,1.9459101490553132,bulk_Location,salmonella enterica
227,2009,May,IN,salmonella enterica,prison/jail,stewchilichowder,7.0,1.0,0.0,1,0,1.9459101490553132,bulk_Location,salmonella enterica
228,2009,June,IN,salmonella enterica; salmonella enterica,prison/jail,stewchilichowder,107.0,0.0,0.0,0,0,4.672828834461906,bulk_Location,bulk_Species
229,2009,July,TN,salmonella enterica; salmonella enterica,caterer (food prepared off-site from where served); restaurant - sit-down dining,pork bbq,53.0,7.0,0.0,1,0,3.970291913552122,bulk_Location,bulk_Species
230,2009,June,CO,norovirus,restaurant - sit-down dining,sandwich turkey,32.0,0.0,0.0,0,0,3.4657359027997265,restaurant - sit-down dining,norovirus
231,2009,June,KS,norovirus,restaurant - sit-down dining,salad,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - sit-down dining,norovirus
232,2009,June,KS,norovirus,restaurant - sit-down dining,salad,13.0,0.0,0.0,0,0,2.5649493574615367,restaurant - sit-down dining,norovirus
233,2009,June,NV,norovirus,banquet facility (food prepared and served on-site),salad,44.0,0.0,0.0,0,0,3.784189633918261,banquet facility (food prepared and served on-site),norovirus
234,2009,April,NH,salmonella enterica,other,salad,45.0,1.0,0.0,1,0,3.8066624897703196,other,salmonella enterica
235,2009,April,NH,salmonella enterica,camp,pudding,133.0,5.0,0.0,1,0,4.890349128221754,bulk_Location,salmonella enterica
236,2009,May,HI,ciguatoxin,private home/residence,refried bean,6.0,0.0,0.0,0,0,1.791759469228055,private home/residence,bulk_Species
237,2009,July,KS,norovirus,private home/residence,refried bean,4.0,0.0,0.0,0,0,1.3862943611198906,private home/residence,norovirus
238,2009,July,NV,norovirus,restaurant - sit-down dining,french fry sandwich club,7.0,0.0,0.0,0,0,1.9459101490553132,restaurant - sit-down dining,norovirus
239,2009,June,ND,salmonella enterica,banquet facility (food prepared and served on-site); private home/residence,taco meat,55.0,8.0,0.0,1,0,4.007333185232471,bulk_Location,salmonella enterica
240,2009,June,ND,salmonella enterica,banquet facility (food prepared and served on-site); private home/residence,taco meat,36.0,2.0,0.0,1,0,3.58351893845611,bulk_Location,salmonella enterica
241,2009,June,ND,salmonella enterica,banquet facility (food prepared and served on-site); private home/residence,roast beef,88.0,0.0,0.0,0,0,4.477336814478207,bulk_Location,salmonella enterica
242,2009,June,ME,salmonella enterica,private home/residence,potato mashed turkey gravy turkey loaf,6.0,1.0,0.0,1,0,1.791759469228055,private home/residence,salmonella enterica
243,2009,July,NY,cyclospora cayetanensis,camp,potato mashed turkey gravy turkey loaf,24.0,0.0,0.0,0,0,3.1780538303479458,bulk_Location,bulk_Species
244,2009,June,CT,cyclospora cayetanensis,private home/residence,blackberry raspberry,8.0,0.0,0.0,0,0,2.0794415416798357,private home/residence,bulk_Species
245,2009,March,OR,salmonella enterica,private home/residence; restaurant - sit-down dining,chicken,26.0,8.0,0.0,1,0,3.258096538021482,bulk_Location,salmonella enterica
246,2009,May,OR,salmonella enterica,restaurant - sit-down dining,mixed green salad,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - sit-down dining,salmonella enterica
247,2009,July,OR,norovirus genogroup ii,other; restaurant - sit-down dining,mixed green salad,31.0,1.0,0.0,1,0,3.4339872044851463,bulk_Location,norovirus genogroup ii
248,2009,July,OR,norovirus genogroup ii,restaurant - sit-down dining,cheeseroll roll watermelon,17.0,0.0,0.0,0,0,2.833213344056216,restaurant - sit-down dining,norovirus genogroup ii
249,2009,July,OR,norovirus genogroup ii,caterer (food prepared off-site from where served),cheeseroll roll watermelon,18.0,0.0,0.0,0,0,2.8903717578961645,caterer (food prepared off-site from where served),norovirus genogroup ii
250,2009,August,OR,clostridium perfringens,caterer (food prepared off-site from where served),chicken burrito,21.0,0.0,0.0,0,0,3.044522437723423,caterer (food prepared off-site from where served),clostridium perfringens
251,2009,May,NY,norovirus,restaurant - sit-down dining,bruschetta pepper red roasted proscuitto melon tomato mozzerella zucchini fried zucchini marinated,18.0,2.0,0.0,1,0,2.8903717578961645,restaurant - sit-down dining,norovirus
252,2009,February,NY,norovirus,restaurant - sit-down dining,bread ice cream,13.0,1.0,0.0,1,0,2.5649493574615367,restaurant - sit-down dining,norovirus
253,2009,July,NY,norovirus,banquet facility (food prepared and served on-site); restaurant - sit-down dining,bread ice cream,23.0,2.0,0.0,1,0,3.1354942159291497,bulk_Location,norovirus
254,2009,April,NY,norovirus,school/college/university,cheese presliced deli meat,40.0,0.0,0.0,0,0,3.6888794541139363,school/college/university,norovirus
255,2009,August,WI,norovirus genogroup ii,other,pork,24.0,0.0,0.0,0,0,3.1780538303479458,other,norovirus genogroup ii
256,2009,June,MI,clostridium perfringens,private home/residence,pork,20.0,0.0,0.0,0,0,2.995732273553991,private home/residence,clostridium perfringens
257,2009,July,OH,norovirus genogroup i,caterer (food prepared off-site from where served),chicken,36.0,0.0,0.0,0,0,3.58351893845611,caterer (food prepared off-site from where served),norovirus genogroup i
258,2009,June,CA,norovirus genogroup i,"restaurant - ""fast-food""(drive up service or pay at counter)",chicken,19.0,0.0,0.0,0,0,2.9444389791664403,"restaurant - ""fast-food""(drive up service or pay at counter)",norovirus genogroup i
259,2009,June,NM,salmonella enterica,"fair, festival, other temp or mobile services",chicken,12.0,0.0,0.0,0,0,2.4849066497880004,bulk_Location,salmonella enterica
